STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Frequency,reporter,REPORTER,partner,PARTNER,product,PRODUCT,flow,FLOW,indicators,INDICATORS,TIME_PERIOD,TIME_PERIOD,OBS_VALUE,Observation Value
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850730,Nickel-cadmium accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2007,,117937,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850730,Nickel-cadmium accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2008,,144479,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850730,Nickel-cadmium accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2009,,176665,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850730,Nickel-cadmium accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2010,,378364,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850730,Nickel-cadmium accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2011,,118788,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850730,Nickel-cadmium accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2012,,182751,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850730,Nickel-cadmium accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2013,,127258,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850730,Nickel-cadmium accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2014,,36842,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850730,Nickel-cadmium accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2015,,470339,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850730,Nickel-cadmium accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2016,,788673,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850730,Nickel-cadmium accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2017,,551543,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850730,Nickel-cadmium accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2018,,93074,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850730,Nickel-cadmium accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2019,,351871,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850730,Nickel-cadmium accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2020,,1142619,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850730,Nickel-cadmium accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2021,,1041935,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850730,Nickel-cadmium accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2022,,113175,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850730,Nickel-cadmium accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2023,,482199,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850730,Nickel-cadmium accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2024,,56957,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850740,Nickel-iron accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2002,,19021,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850740,Nickel-iron accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2003,,1050,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850740,Nickel-iron accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2004,,59241,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850740,Nickel-iron accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2006,,1031,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850740,Nickel-iron accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2007,,26035,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850740,Nickel-iron accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2008,,6922,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850740,Nickel-iron accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2009,,5219,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850740,Nickel-iron accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2011,,125,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850740,Nickel-iron accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2012,,9950,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850740,Nickel-iron accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2016,,1454,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850740,Nickel-iron accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2018,,218,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850740,Nickel-iron accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2008,,16500,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850740,Nickel-iron accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2009,,28902,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850740,Nickel-iron accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2012,,5960,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850750,Nickel-metal hydride accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2012,,26031,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850750,Nickel-metal hydride accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2013,,31766,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850750,Nickel-metal hydride accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2014,,9370,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850750,Nickel-metal hydride accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2015,,16765,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850750,Nickel-metal hydride accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2016,,14976,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850750,Nickel-metal hydride accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2017,,10688,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850750,Nickel-metal hydride accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2018,,813,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850750,Nickel-metal hydride accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2019,,257894,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850750,Nickel-metal hydride accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2020,,810622,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850750,Nickel-metal hydride accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2021,,904623,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850750,Nickel-metal hydride accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2022,,789460,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850750,Nickel-metal hydride accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2023,,36729,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850750,Nickel-metal hydride accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2024,,108494,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850750,Nickel-metal hydride accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2014,,5474,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850750,Nickel-metal hydride accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2015,,100,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850750,Nickel-metal hydride accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2019,,1228,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850750,Nickel-metal hydride accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2020,,2509,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850750,Nickel-metal hydride accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2021,,4770,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850750,Nickel-metal hydride accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2022,,13023,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850750,Nickel-metal hydride accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2023,,7579,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850750,Nickel-metal hydride accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2024,,11826,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2012,,933733,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2013,,1624853,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2014,,1351201,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2015,,1015973,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2016,,1152338,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2017,,3096646,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2018,,3581233,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2019,,3098693,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2020,,3266868,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2021,,2205125,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",TW,Taiwan,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2022,,4993035,
